"Genus"	"DataID.56"	"DataID.12"	"DataID.15"	"DataID.368"	"DataID.272"	"DataID.65"	"DataID.455"	"DataID.248"	"DataID.249"	"DataID.878"	"DataID.489"	"DataID.465"	"DataID.1092"	"DataID.1093"	"DataID.1099"	"DataID.986"	"DataID.1370"	"DataID.1446"	"DataID.1470"	"DataID.487"	"DataID.488"	"DataID.101"	"DataID.1487"
"1745"	"Lonchitis"	NA	55.555555555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1746"	"Lonchocarpus"	NA	14.8390633025263	3.50682539609091	NA	NA	2.172067333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.618348	22.539009926
"1747"	"Lonicera"	0.171425637666667	19.0119439878851	2.2252416666625	4.53867440076471	NA	1.37402517933333	26.9	44.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.1235749775	NA
"1748"	"Lophira"	NA	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1749"	"Lophochloa"	NA	29.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1750"	"Lophomyrtus"	NA	18.20831885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1751"	"Lophopetalum"	NA	5.740454076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1752"	"Lophostemon"	NA	11.9821935678	0.986	NA	NA	1.254711232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.245783132	NA
"1753"	"Loranthaceae"	NA	3.103242557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1754"	"Loranthus"	NA	NA	3.473662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1755"	"Loricaria"	NA	5.025125628	1.07	NA	NA	2.18556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1756"	"Loropetalum"	NA	NA	1.24533333332727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1757"	"Lotononis"	NA	NA	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1758"	"Lotus"	NA	24.2869905446265	3.1176334054	NA	NA	1.97599823544444	NA	25.6	NA	NA	NA	NA	NA	NA	22.071940898	2.285463	NA	NA	NA	NA	NA	1.982092456	NA
"1759"	"Loudetia"	NA	NA	0.903333333333333	NA	0.505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1760"	"Low"	NA	4.7	0.74	NA	NA	1.574468085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1761"	"Lozania"	NA	23.0647972662	1.92	NA	NA	0.672033601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.127058823
"1762"	"LP"	NA	35.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1763"	"Lucilia"	NA	18.27652094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1764"	"Luculia"	NA	21.739130434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1765"	"Ludwigia"	NA	31.887	0.793333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1766"	"Luehea"	NA	14.7679094654096	2.2022974498	NA	NA	2.77149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8821678355
"1767"	"Luetkea"	NA	NA	0.999714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1768"	"Luma"	NA	6.65	1.12	NA	NA	1.699157559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1769"	"Lumnitzera"	NA	6.72	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1770"	"Lunania"	NA	18.102434602	1.49933333333333	NA	NA	0.828081338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.046125789	21.456368257
"1771"	"Lunaria"	NA	42.492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1772"	"Lupinus"	NA	21.6830986685873	3.19858465315	NA	3.76040877776667	2.04462214544444	NA	NA	NA	NA	NA	NA	NA	NA	28.6143195625	1.32042	NA	NA	NA	NA	NA	1.0646944	NA
"1773"	"Luronium"	NA	48.9405714285714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1774"	"Luzula"	NA	22.8095093310294	2.03135912354639	NA	2.99	1.5867724802	NA	NA	0.920975	NA	NA	NA	NA	NA	NA	3.8375	NA	NA	NA	NA	NA	0.111999271	NA
"1775"	"Lychnis"	NA	23.8605208331875	1.4775	NA	NA	0.65124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1776"	"Lycium"	NA	14.2920734444	2.837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1777"	"Lycopodiella"	NA	58.334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1778"	"Lycopodium"	NA	19.6789948122273	0.879863916770833	NA	NA	NA	NA	NA	0.67475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1779"	"Lycopus"	NA	45.0247339198889	1.946781	NA	NA	1.25748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1780"	"Lygeum"	NA	6.664407904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1781"	"Lyginia"	NA	1.479037994	0.712	NA	NA	4.830604147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1782"	"Lyonia"	NA	5.61790007525	0.845079380952381	NA	NA	1.69928343475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.681710213	NA
"1783"	"Lysiana"	NA	2.670051246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1784"	"Lysiloma"	NA	23.801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1785"	"Lysimachia"	NA	27.6294904959828	2.42044128834	NA	NA	1.887623749	17.793827076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1786"	"Lysiphyllum"	NA	NA	1.76966666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1787"	"Lythrum"	NA	21.6424640173611	2.32511698625	NA	NA	1.16578	17.7955440518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1788"	"MA"	NA	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1789"	"Maackia"	NA	17.812223338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1790"	"Mabea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.703141361
"1791"	"Macadamia"	NA	6.254198897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1792"	"Macairea"	NA	4.4	0.780666666666667	NA	NA	1.7875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.65025	NA
"1793"	"Macaranga"	NA	19.6211663414615	2.033366139675	NA	NA	1.07509479483333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57998	NA
"1794"	"Machaeranthera"	NA	13.45	2.3673474681	NA	NA	1.909032609	NA	NA	NA	NA	NA	NA	NA	NA	12.085599899	NA	NA	NA	NA	NA	NA	NA	NA
"1795"	"Machaerina"	NA	5.0272196642	0.69	NA	NA	1.546391752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1796"	"Machaerium"	NA	16.105975982	2.50985645931579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1797"	"Machilus"	NA	9.725	1.58666666666667	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1798"	"Maclura"	NA	18.8841018205	2.170486581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1799"	"Macrocarpaea"	NA	NA	1.381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1800"	"Macrocnemum"	NA	19.20947093804	2.263436138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1801"	"Macrolobium"	NA	NA	1.77769230769231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.909407665
"1802"	"Macromitrium"	NA	10.34130587	0.608	NA	NA	0.0711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1803"	"Macropiper"	NA	33.318189632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1804"	"Macroptilium"	NA	NA	1.777651253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1805"	"Macrotomia"	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1806"	"Macrozamia"	NA	3.7792794615	1.47850858767143	NA	NA	4.094372204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.566805871	NA
"1807"	"Maddenia"	NA	27.447089947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1808"	"Madhuca"	NA	10.658074986	1.53847454778333	NA	NA	1.651987438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.5473	NA
"1809"	"Maerua"	NA	NA	3.145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78	NA	NA	NA	NA	NA	NA	NA
"1810"	"Maesa"	NA	12.319707047	1.103734031	NA	NA	0.895909315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1811"	"Magnolia"	NA	16.1782090621	1.68892857142857	NA	NA	1.54334852525	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5125	NA	NA	NA	NA	NA	14.432352941	NA
"1812"	"Magonia"	NA	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1813"	"Mahonia"	NA	10.4736209868947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1814"	"Maianthemum"	NA	28.6204869377209	2.18387047285769	NA	NA	0.724851029692308	23.4080891236667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.472602	NA
"1815"	"Maireana"	NA	5.11559640363333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1816"	"Malacocera"	NA	2.803160919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1817"	"Malcolmia"	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1818"	"Mallotus"	NA	17.0299995916923	1.9717469302	NA	NA	1.30642519483333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.127272727	NA
"1819"	"Malouetia"	NA	NA	1.905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1820"	"Malpighia"	NA	23.9470745988235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1821"	"Malus"	0.174642038	14.4732713112206	2.207749999975	4.60458174613044	NA	2.393296384	NA	23.3	NA	NA	NA	NA	NA	NA	NA	0.398667	NA	NA	NA	NA	NA	1.512322569	NA
"1822"	"Malva"	NA	22.1357407407222	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1823"	"Malvastrum"	NA	11.84	3.11	NA	NA	3.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1824"	"Mammea"	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1825"	"Mandevilla"	NA	29.52677385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1826"	"Mangifera"	NA	7.5770449175	1.34583333333333	NA	NA	1.993865893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.475	NA
"1827"	"Mango"	NA	NA	1.31077777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1828"	"Manihot"	NA	27.157466365125	3.8596	NA	NA	1.43964221166667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5739731	NA
"1829"	"Manilkara"	NA	6.54558435610811	1.52468089722558	NA	NA	2.33664371766667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	9.038641876
"1830"	"Mansoa"	NA	16.15197910775	2.712043625	NA	NA	1.5497392145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1831"	"Mappia"	NA	12.334213288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1832"	"Maquira"	NA	16.0665313932778	1.89333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.060471976
"1833"	"Maranthes"	NA	9.16675468	1.555630097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1834"	"Marcgravia"	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA
"1835"	"Margaritaria"	NA	17.375919147625	2.821450341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1836"	"Margyricarpus"	NA	8.601267075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1837"	"Marila"	NA	14.7393638329895	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.3191306915
"1838"	"Maripa"	NA	12.6634872305714	2.042670164	NA	NA	2.067833698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1839"	"Markhamia"	NA	NA	2.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1840"	"Marlierea"	NA	10.728411341	1.60125	NA	NA	1.492532257	28.3075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1841"	"Marmaroxylon"	NA	NA	3.945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1842"	"marram"	NA	NA	2.31	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1843"	"Marrubium"	NA	12.777725649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1844"	"Marsdenia"	NA	34.219607882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1845"	"Marsilea"	NA	11.125709958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1846"	"Martinella"	NA	13.2097631656667	3.938582394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1847"	"Mascagnia"	NA	12.56267725175	2.207486484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1848"	"Matador"	NA	NA	1.685	NA	NA	NA	27.9	NA	NA	NA	75.8	54.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1849"	"Matayba"	NA	12.9181377987143	1.1975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.405	NA	NA	NA	NA	NA	NA	NA
"1850"	"Matricaria"	NA	22.0939314336897	2.36439839656667	NA	NA	0.801101689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1851"	"Matteuccia"	NA	27.3855996625455	2.83034724645	NA	NA	0.9368394735	16.6691827768	NA	1.0059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.137147587	NA
"1852"	"Matthiola"	NA	23.472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1853"	"Mayodendron"	NA	12.72264631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1854"	"Maytenus"	NA	10.0326780419545	1.41174536507619	NA	NA	2.1350399682	25.626666666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69432474425	NA
"1855"	"Meadow"	NA	NA	1.9085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1856"	"Meadow<96>steppe"	NA	NA	NA	NA	NA	NA	24.8	NA	NA	NA	51.25	43.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1857"	"Meconopsis"	NA	31.6516713443333	3.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1858"	"Mecranium"	NA	NA	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1859"	"Medeola"	NA	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1860"	"Medicago"	NA	27.6568744354057	3.78957483333	NA	NA	1.593810426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.057003013	NA
"1861"	"Medicosma"	NA	9.433962264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1862"	"Mediocalcar"	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1863"	"Megaphrynium"	NA	19.2	3.24	NA	NA	1.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1864"	"Melaleuca"	NA	5.74424740394118	1.09592106102093	NA	NA	3.07649775873913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5513632514	NA
"1865"	"Melampyrum"	NA	33.4953239426389	2.59267765374737	NA	NA	1.07419043233333	25.386299653	NA	2.03755	NA	NA	NA	NA	NA	NA	1.24098	NA	NA	NA	NA	NA	0.2533328995	NA
"1866"	"Melandrium"	NA	NA	2.7585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1867"	"Melastoma"	NA	16.1997826085	1.5509375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1868"	"Melianthus"	NA	16.666666666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1869"	"Melica"	NA	23.52853333332	2.25785714285714	NA	NA	1.186757	18.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27341487	NA
"1870"	"Melicope"	NA	19.5863410432727	1.50333333333333	NA	NA	0.856898029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1871"	"Melicytus"	NA	20.889785694375	2.57819986666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1872"	"Melilotoides"	NA	NA	2.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1873"	"Melilotus"	NA	20.5895298361471	4.21116666666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1874"	"Melinis"	NA	14.275796593	2.24783333333333	NA	NA	NA	14.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1875"	"Meliosma"	NA	17.735394595	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.655	NA	NA	NA	NA	NA	NA	12.084159881
"1876"	"Melissitus"	NA	NA	3.984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1877"	"Melittis"	NA	53.302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1878"	"Melodinus"	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA
"1879"	"Memecylon"	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1880"	"Memora"	NA	9.52144462357143	1.6455356118	NA	NA	1.97765086075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1881"	"Mendoncia"	NA	17.7877526031538	2.436033544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1882"	"Mentha"	NA	31.9942022412277	1.9715643095	NA	NA	0.6364821995	24.5890872065714	NA	NA	NA	NA	NA	NA	NA	NA	0.849149	NA	NA	NA	NA	NA	NA	NA
"1883"	"Menyanthes"	NA	22.7927301451429	2.63151603866667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1884"	"Mercurialis"	NA	35.4844821492083	3.26461538461538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1885"	"Meriania"	NA	NA	1.905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1886"	"Mertensia"	NA	27.215666125875	3.54738082758621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1887"	"Mesembryanthemum"	NA	4.1731809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1888"	"Mesohalophytic"	NA	NA	2.017	NA	NA	NA	23.3	NA	NA	NA	33.8	37.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1889"	"Mesophytic"	NA	NA	1.77125	NA	NA	NA	28.95	NA	NA	NA	44.3333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1890"	"Mespilus"	NA	18.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1891"	"Messerschmidia"	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1892"	"Metalasia"	NA	21.428571428	1.00611111111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1893"	"Metrodorea"	NA	NA	2.29714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1894"	"Metrosideros"	NA	8.89055428402326	0.909319210307692	NA	NA	1.5890629618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1895"	"Meum"	NA	13.226	2.20666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1896"	"Mezilaurus"	NA	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1897"	"Michelia"	NA	14.980445266	1.4175	NA	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.217594	NA
"1898"	"Miconia"	NA	14.5769958007016	1.46033592063125	NA	NA	1.92212926216667	26.8275	NA	NA	NA	NA	NA	NA	NA	NA	0.3679165	NA	NA	NA	NA	NA	35.215946843	14.8326579369
