"GenusSpecies"	"DataID.56"	"DataID.12"	"DataID.15"	"DataID.368"	"DataID.272"	"DataID.65"	"DataID.455"	"DataID.248"	"DataID.249"	"DataID.878"	"DataID.489"	"DataID.465"	"DataID.1092"	"DataID.1093"	"DataID.1099"	"DataID.986"	"DataID.1370"	"DataID.1446"	"DataID.1470"	"DataID.487"	"DataID.488"	"DataID.101"	"DataID.1487"
"4343"	"Hakea amplexicaulis"	NA	4.4352109315	3.59333333333333	NA	NA	0.815027454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.200956338	NA
"4344"	"Hakea anadenia"	NA	3.986207678	6.49	NA	NA	1.625605217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.588371552	NA
"4345"	"Hakea arborescens"	NA	2.49	5.66	NA	NA	2.273092369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4346"	"Hakea auriculata"	NA	2.031308027	5.4	NA	NA	2.658385595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.291053346	NA
"4347"	"Hakea baxteri"	NA	1.666303966	3.89	NA	NA	2.328506729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.870047539	NA
"4348"	"Hakea bicornata"	NA	1.422217895	4.41	NA	NA	2.441336964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61738437	NA
"4349"	"Hakea broad-leaved"	NA	3.679424345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4350"	"Hakea brownii"	NA	1.638569427	3.22	NA	NA	1.977334585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94353205	NA
"4351"	"Hakea bucculenta"	NA	2.236970171	8.41	NA	NA	3.764019791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.016887586	NA
"4352"	"Hakea candolleana"	NA	2.05919464	5.605	NA	NA	2.724366064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.247045514	NA
"4353"	"Hakea ceratophylla"	NA	1.475844881	4.02	NA	NA	2.737415056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.630554965	NA
"4354"	"Hakea cinerea"	NA	1.842794006	6.385	NA	NA	3.456707573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.086113954	NA
"4355"	"Hakea circumalata"	NA	3.110854382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4356"	"Hakea commutata"	NA	1.589594362	5.19	NA	NA	2.559853091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115976883	NA
"4357"	"Hakea conchifolia"	NA	4.32802594	5.92	NA	NA	1.372450184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.348474995	NA
"4358"	"Hakea corymbosa"	NA	1.365626705	3.69	NA	NA	2.694733475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.422588103	NA
"4359"	"Hakea costata"	NA	5.60917214	3.32	NA	NA	0.595453289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007446143	NA
"4360"	"Hakea cristata"	NA	3.121011709	6.12	NA	NA	1.967310786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.449718809	NA
"4361"	"Hakea cucullata"	NA	3.086929481	6.59	NA	NA	2.131567967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.223704992	NA
"4362"	"Hakea cyclocarpa"	NA	2.612362044	4.18	NA	NA	1.592428587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.879442111	NA
"4363"	"Hakea cygna"	NA	2.06693665866667	6.43	NA	NA	2.64960409833333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.313709879666667	NA
"4364"	"Hakea dactyloides"	NA	6.34782557925	5.62821617085714	NA	NA	1.36687177366667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.70147154	NA
"4365"	"Hakea denticulata"	NA	2.736885858	4.805	NA	NA	1.757471903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.674175009	NA
"4366"	"Hakea divaricata"	NA	NA	6.665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4367"	"Hakea drupacea"	NA	2.413972966	4.41	NA	NA	1.83100642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.570834561	NA
"4368"	"Hakea elliptica"	NA	5.195974295	6.385	NA	NA	1.225949097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.633583302	NA
"4369"	"Hakea eneabba"	NA	2.485336008	4.31	NA	NA	1.738195553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.728503829	NA
"4370"	"Hakea erecta"	NA	2.609327378	2.49	NA	NA	0.950436507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.240498453	NA
"4371"	"Hakea erinacea"	NA	4.152293397	4.615	NA	NA	0.875920225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.116449875	NA
"4372"	"Hakea falcata"	NA	6.458118825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4373"	"Hakea ferruginea"	NA	5.83141261	3.89	NA	NA	0.665361938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.242035385	NA
"4374"	"Hakea flabellifolia"	NA	1.815099396	4.98	NA	NA	2.73263272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.780241901	NA
"4375"	"Hakea florida"	NA	3.037047263	5	NA	NA	1.646335919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.147544625	NA
"4376"	"Hakea francisiana"	NA	2.750087489	4.49	NA	NA	1.635113097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.651108489	NA
"4377"	"Hakea gibbosa"	NA	7.917454545	8.1	NA	NA	3.564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4378"	"Hakea gilbertii"	NA	2.148907596	3.32	NA	NA	1.220956867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.047654166	NA
"4379"	"Hakea hookeriana"	NA	1.860160254	4.98	NA	NA	2.666436931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.99577573	NA
"4380"	"Hakea horrida"	NA	2.271237793	3.995	NA	NA	1.756751323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.471670162	NA
"4381"	"Hakea ilicifolia"	NA	1.737290235	3.01	NA	NA	1.738339361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.268460439	NA
"4382"	"Hakea incrassata"	NA	2.4835889645	6.48666666666667	NA	NA	2.6108387745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8183907395	NA
"4383"	"Hakea invaginata"	NA	1.417875609	5.085	NA	NA	2.808933281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.903418812	NA
"4384"	"Hakea ivoryi"	NA	2.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4385"	"Hakea kippistiana"	NA	1.598441335	6.1	NA	NA	2.997814317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29373427	NA
"4386"	"Hakea lasiantha"	NA	4.193405433	4.69	NA	NA	1.116038044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3966176	NA
"4387"	"Hakea lasianthoides"	NA	7.097054958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4388"	"Hakea lasiocarpha"	NA	2.136712778	4.62	NA	NA	2.171559999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.395310782	NA
"4389"	"Hakea laurina"	NA	3.55206107	6.59	NA	NA	1.852445627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.758813763	NA
"4390"	"Hakea lehmanniana"	NA	2.835906412	3.325	NA	NA	1.181280166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.092417453	NA
"4391"	"Hakea leucoptera"	NA	1.145	5.34	NA	NA	4.998689482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4392"	"Hakea linearis"	NA	2.807128234	5.92	NA	NA	2.116041557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.159052263	NA
"4393"	"Hakea lissocarpha"	NA	3.158371836	4.38	NA	NA	1.084413279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12948697	NA
"4394"	"Hakea longiflora"	NA	2.719893018	2.8	NA	NA	0.808682053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.026117203	NA
"4395"	"Hakea marginata"	NA	4.413373165	5.4	NA	NA	1.223553911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.134829523	NA
"4396"	"Hakea megalosperma"	NA	3.762296941	3.79	NA	NA	1.004705385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.734349213	NA
"4397"	"Hakea minyma"	NA	2.777903448	8.515	NA	NA	3.070661079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.135561173	NA
"4398"	"Hakea muelleriana"	NA	3.21720430066667	5.4	NA	NA	1.68075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4399"	"Hakea multilineata"	NA	3.026116643	3.22	NA	NA	1.070679151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.891822199	NA
"4400"	"Hakea myrtoides"	NA	6.17135952	5.5	NA	NA	0.891213675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04510878	NA
"4401"	"Hakea neurophylla"	NA	3.0085127	5.4	NA	NA	1.794906831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.108136023	NA
"4402"	"Hakea newbeyana"	NA	1.250551256	3.8	NA	NA	2.387007018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.238701931	NA
"4403"	"Hakea nitida"	NA	2.700580332	4.88	NA	NA	1.799613194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.102065124	NA
"4404"	"Hakea obliqua"	NA	NA	4.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4405"	"Hakea obliquaparviflora"	NA	1.4317276225	2.8	NA	NA	1.5833358415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.197455263	NA
"4406"	"Hakea obtusa"	NA	4.331717637	7.425	NA	NA	1.719872028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3546916	NA
"4407"	"Hakea oleifolia"	NA	3.156581527	5.105	NA	NA	1.61883986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.270670024	NA
"4408"	"Hakea orthorrhyncha"	NA	1.6266243115	4.965	NA	NA	2.8380660055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.855821414	NA
"4409"	"Hakea orthorryncha"	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4410"	"Hakea pandanicarpa"	NA	1.6244449055	4.68	NA	NA	2.8570138955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.335751787	NA
"4411"	"Hakea pandicarpa"	NA	NA	4.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4412"	"Hakea petiolaris"	NA	3.495848902	7.195	NA	NA	2.056725047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.810401657	NA
"4413"	"Hakea platysperma"	NA	1.1497173	3.88	NA	NA	2.282059674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.557031106	NA
"4414"	"Hakea polyanthema"	NA	1.946182257	4.41	NA	NA	1.784063699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13546054	NA
"4415"	"Hakea preissii"	NA	1.107187961	4.515	NA	NA	3.214019026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1988852	NA
"4416"	"Hakea pritzelii"	NA	2.843628795	6.8	NA	NA	2.391310712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.632944075	NA
"4417"	"Hakea prostrata"	NA	2.95824283333333	5.75	NA	NA	1.91892557533333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.942661588333333	NA
"4418"	"Hakea psilorrhyncha"	NA	3.351790028	3.475	NA	NA	2.208306576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.234972001	NA
"4419"	"Hakea pycnoneura"	NA	2.939488187	4.1	NA	NA	1.394800638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.862175092	NA
"4420"	"Hakea recurva"	NA	0.8740588785	5.6575	NA	NA	5.32163141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1834562615	NA
"4421"	"Hakea ruscifolia"	NA	4.5447537755	5.545	NA	NA	1.18629015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0726821495	NA
"4422"	"Hakea salicifolia"	NA	8.34463773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4423"	"Hakea scoparia"	NA	1.695727744	4.94	NA	NA	2.001240195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.892174822	NA
"4424"	"Hakea scopariatrycherica"	NA	1.589641355	6.15	NA	NA	3.039117975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.758767847	NA
"4425"	"Hakea sericea"	NA	1.712824617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4426"	"Hakea spathulata"	NA	3.129700559	4.98	NA	NA	1.584816152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.335355022	NA
"4427"	"Hakea stenocarpa"	NA	5.492848016	6.115	NA	NA	1.115996652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55672609	NA
"4428"	"Hakea stenophylla"	NA	2.435121061	8.72	NA	NA	3.589143939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.516693161	NA
"4429"	"Hakea strumosa"	NA	1.263515356	3.115	NA	NA	1.945966721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.317764835	NA
"4430"	"Hakea subsulcata"	NA	2.536020322	7.32	NA	NA	2.273604534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23459737	NA
"4431"	"Hakea sulcata"	NA	1.501582525	4.41	NA	NA	2.31230256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.255324494	NA
"4432"	"Hakea tephrosperma"	NA	2.318558443	7.70153104328571	NA	NA	2.78004650066667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.259401176	NA
"4433"	"Hakea terete-leaved"	NA	2.57104034533333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4434"	"Hakea teretifolia"	NA	4.696065208	5.30478694785714	NA	NA	1.32566892333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.152655291	NA
"4435"	"Hakea trifurcata"	NA	3.31860144785714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4436"	"Hakea tuberculata"	NA	4.236587621	4.8	NA	NA	1.132987306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02627964	NA
"4437"	"Hakea ulicina"	NA	3.703703703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4438"	"Hakea undulata"	NA	5.063739288	7.78	NA	NA	1.532464362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.625584559	NA
"4439"	"Hakea varia"	NA	2.368966181	3.39	NA	NA	1.426782714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.049295342	NA
"4440"	"Hakea verrucosa"	NA	1.915599237	3.58	NA	NA	1.45987926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.201239691	NA
"4441"	"Hakea victoria"	NA	2.78964793166667	4.18333333333333	NA	NA	2.262603669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.875040729	NA
"4442"	"Halenia weddelliana"	NA	11.363636363	16.8	NA	NA	1.4784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4443"	"Halerpestes ruthenica"	NA	NA	26.1133333332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4444"	"Halerpestes sarmentosa"	NA	17.035775127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4445"	"Halgania cyanea"	NA	5.827651006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4446"	"Halimione pedunculata"	NA	14.382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4447"	"Halimione portulacoides"	NA	13.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4448"	"Halimium commutatum"	NA	3.399	9.2	NA	NA	2.706678434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.040870844	NA
"4449"	"Halimium halimifolium"	NA	6.071	13.6	NA	NA	2.240158128	NA	NA	NA	NA	NA	152	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.191757535	NA
"4450"	"Halimium umbellatum"	NA	3.557	12.7	NA	NA	3.570424515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.036882485	NA
"4451"	"Halimocnemis sp"	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4452"	"Halocarpus bidwillii"	NA	4.02545628325	11.1977023755	NA	NA	1.738329277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4453"	"Halocarpus biformis"	NA	2.9245689915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4454"	"Halocnemum strobilaceum"	NA	NA	21.6266666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4455"	"Halogeton glomeratus"	NA	NA	38.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4456"	"Halophila ovalis"	NA	42.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4457"	"Halophytic meadow"	NA	NA	12.77	NA	NA	NA	NA	NA	NA	NA	71.45	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4458"	"Halophytic meadow–steppe"	NA	NA	NA	NA	NA	NA	36.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4459"	"Haloragis aspera"	NA	7.218450355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4460"	"Haloragis glauca"	NA	21.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4461"	"Halostachys caspica"	NA	NA	27.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4462"	"Haloxylon ammodendron"	NA	NA	23.0027777776667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA
"4463"	"Haloxylon aphyllum"	NA	NA	22.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4464"	"Haloxylon persicum"	NA	NA	21.5661904761429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.4	NA	NA	NA	NA	NA	NA	NA
"4465"	"Hamamelis virginiana"	NA	22.7199354315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4466"	"Hamelia axillaris"	NA	22.8382263541176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4467"	"Hamelia patens"	NA	15.082956259	33.4	NA	NA	2.21442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.738461538
"4468"	"Hampea appendiculata"	NA	17.056169443381	24.1326152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.728768844
"4469"	"Hampea nutricia"	NA	16.334338211	21.055	NA	NA	1.289310589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.189166	NA
"4470"	"Hancornia speciosa"	NA	NA	10.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4471"	"Hannoa chlorantha"	NA	NA	15.725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4472"	"Haplopappus foliosus"	NA	NA	10.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4473"	"Haplopappus glutinosus"	NA	NA	15.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4474"	"Haplopappus macronema"	NA	NA	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4475"	"Haplopappus sp"	NA	NA	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4476"	"Haplostichanthus sp"	NA	13.888888888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4477"	"Hardenbergia violacea"	NA	7.2984606955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4478"	"Hardwickia binata"	NA	8.389261744	20.2	NA	NA	2.40784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4479"	"Harmsiodoxa blennodioides"	NA	16.46558319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4480"	"Harmsiodoxa puberula"	NA	15.4793251025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4481"	"Harpephyllum caffrum"	NA	4.74	10.73	NA	NA	2.26371308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.852278481	NA
"4482"	"Harpochloa falx"	NA	NA	7.85	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4483"	"Harpullia rhyticarpa"	NA	13.157894736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4484"	"Hartogiella schinoides"	NA	4.94	13.39	NA	NA	2.710526315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.629210526	NA
"4485"	"Hasseltia floribunda"	NA	19.1884842932432	33.41640064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4486"	"Haumania danckelmaniana"	NA	23.6	30.4	NA	NA	1.288135593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4487"	"Havardia albicans"	NA	NA	31.15509378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4488"	"Havetiopsis flexilis"	NA	6.32835029466667	10	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4489"	"Hebe arganthera"	NA	4.624643179	13.0179338105	NA	NA	2.818783442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
